Date	Price	Open	High	Low	Vol.	Change %
12-10-15	379.5	379.5	379.5	379.5		0.00%
09-10-15	379.5	379.5	379.5	379.5		0.00%
08-10-15	379.5	379.5	379.5	379.5		0.00%
07-10-15	379.5	379.5	379.5	379.5		0.00%
06-10-15	379.5	379.5	379.5	379.5		0.00%
05-10-15	379.5	379.5	379.5	379.5		0.00%
02-10-15	379.5	379.5	379.5	379.5		0.00%
01-10-15	379.5	379.5	379.5	379.5		0.00%
30-09-15	379.5	379.5	379.5	379.5		0.00%
29-09-15	379.5	379.5	379.5	379.5		0.00%
28-09-15	379.5	379.5	379.5	379.5		0.00%
25-09-15	379.5	379.5	379.5	379.5		0.00%
24-09-15	379.5	379.5	379.5	379.5		0.00%
23-09-15	379.5	379.5	379.5	379.5		0.00%
22-09-15	379.5	379.5	379.5	379.5		0.00%
21-09-15	379.5	379.5	379.5	379.5		0.00%
18-09-15	379.5	379.5	379.5	379.5		0.00%
17-09-15	379.5	379.5	379.5	379.5		0.00%
16-09-15	379.5	379.5	379.5	379.5		0.00%
15-09-15	379.5	379.5	379.5	379.5		0.00%
14-09-15	379.5	379.5	379.5	379.5		0.00%
11-09-15	379.5	379.5	379.5	379.5		0.00%
10-09-15	379.5	379.5	379.5	379.5		0.00%
09-09-15	379.5	379.5	379.5	379.5		0.00%
08-09-15	379.5	379.5	379.5	379.5		0.00%
07-09-15	379.5	379.5	379.5	379.5		0.00%
04-09-15	379.5	379.5	379.5	379.5		0.00%
03-09-15	379.5	379.5	379.5	379.5		0.00%
02-09-15	379.5	379.5	379.5	379.5		0.00%
01-09-15	379.5	379.5	379.5	379.5		0.00%
31-08-15	379.5	379.5	379.5	379.5		0.00%
28-08-15	379.5	379.5	379.5	379.5		0.00%
27-08-15	379.5	379.5	379.5	379.5		0.00%
26-08-15	379.5	379.5	379.5	379.5		0.00%
25-08-15	379.5	379.5	379.5	379.5		0.00%
24-08-15	379.5	379.5	379.5	379.5		0.00%
21-08-15	379.5	379.5	379.5	379.5		0.00%
20-08-15	379.5	379.5	379.5	379.5		0.00%
19-08-15	379.5	379.5	379.5	379.5		0.00%
18-08-15	379.5	379.5	379.5	379.5		0.00%
17-08-15	379.5	379.5	379.5	379.5		0.00%
14-08-15	379.5	379.5	379.5	379.5		0.00%
13-08-15	379.5	379.5	379.5	379.5		0.00%
12-08-15	379.5	379.5	379.5	379.5		0.00%
11-08-15	379.5	379.5	379.5	379.5		0.00%
10-08-15	379.5	379.5	379.5	379.5		0.00%
07-08-15	379.5	379.5	379.5	379.5		0.00%
06-08-15	379.5	379.5	379.5	379.5		0.00%
05-08-15	379.5	379.5	379.5	379.5		0.00%
04-08-15	379.5	379.5	379.5	379.5		0.00%
03-08-15	379.5	379.5	379.5	379.5		0.00%
31-07-15	379.5	379.5	379.5	379.5		0.00%
30-07-15	379.5	379.5	379.5	379.5		0.00%
29-07-15	379.5	379.5	379.5	379.5		0.00%
28-07-15	379.5	379.5	379.5	379.5		0.00%
27-07-15	379.5	379.5	379.5	379.5		0.00%
24-07-15	379.5	379.5	379.5	379.5		0.00%
23-07-15	379.5	379.5	379.5	379.5		0.00%
22-07-15	379.5	379.5	379.5	379.5		0.00%
21-07-15	379.5	379.5	379.5	379.5		0.00%
20-07-15	379.5	379.5	379.5	379.5		0.00%
17-07-15	379.5	379.5	379.5	379.5		0.00%
16-07-15	379.5	379.5	379.5	379.5		0.00%
15-07-15	379.5	379.5	379.5	379.5		0.00%
14-07-15	379.5	379.5	379.5	379.5		0.00%
13-07-15	379.5	379.5	379.5	379.5		0.00%
10-07-15	379.5	379.5	379.5	379.5		0.00%
09-07-15	379.5	379.5	379.5	379.5		0.00%
08-07-15	379.5	379.5	379.5	379.5		0.00%
07-07-15	379.5	379.5	379.5	379.5		0.00%
06-07-15	379.5	379.5	379.5	379.5		0.00%
03-07-15	379.5	379.5	379.5	379.5		0.00%
02-07-15	379.5	379.5	379.5	379.5		0.00%
01-07-15	379.5	379.5	379.5	379.5		0.00%
30-06-15	379.5	379.5	379.5	379.5		0.00%
29-06-15	379.5	379.5	379.5	379.5		0.00%
26-06-15	379.5	379.5	379.5	379.5		0.00%
25-06-15	379.5	379.5	379.5	379.5		0.00%
24-06-15	379.5	379.5	379.5	379.5		0.00%
23-06-15	379.5	379.5	379.5	379.5		0.00%
22-06-15	379.5	379.5	379.5	379.5		0.00%
19-06-15	379.5	379.5	379.5	379.5		0.00%
18-06-15	379.5	379.5	379.5	379.5		0.00%
17-06-15	379.5	379.5	379.5	379.5		0.00%
16-06-15	379.5	379.5	379.5	379.5		0.00%
15-06-15	379.5	379.5	379.5	379.5		0.00%
12-06-15	379.5	379.5	379.5	379.5		0.00%
11-06-15	379.5	379.5	379.5	379.5		0.00%
10-06-15	379.5	379.5	379.5	379.5		0.00%
09-06-15	379.5	379.5	379.5	379.5		0.00%
08-06-15	379.5	379.5	379.5	379.5		0.00%
05-06-15	379.5	379.5	379.5	379.5		0.00%
04-06-15	379.5	379.5	379.5	379.5		0.00%
03-06-15	379.5	379.5	379.5	379.5		0.00%
02-06-15	379.5	379.5	379.5	379.5		0.00%
01-06-15	379.5	379.5	379.5	379.5		0.00%
29-05-15	379.5	379.5	379.5	379.5		0.00%
28-05-15	379.5	379.5	379.5	379.5		0.00%
27-05-15	379.5	379.5	379.5	379.5		0.00%
26-05-15	379.5	379.5	379.5	379.5		0.00%
25-05-15	379.5	379.5	379.5	379.5		0.00%
22-05-15	379.5	379.5	379.5	379.5		0.00%
21-05-15	379.5	379.5	379.5	379.5		0.00%
20-05-15	379.5	379.5	379.5	379.5		0.00%
19-05-15	379.5	379.5	379.5	379.5		0.00%
18-05-15	379.5	379.5	379.5	379.5		0.00%
15-05-15	379.5	379.5	379.5	379.5		0.00%
14-05-15	379.5	379.5	379.5	379.5		0.00%
13-05-15	379.5	379.5	379.5	379.5		0.00%
12-05-15	379.5	379.5	379.5	379.5		0.00%
11-05-15	379.5	379.5	379.5	379.5		0.00%
08-05-15	379.5	379.5	379.5	379.5		0.00%
07-05-15	379.5	379.5	379.5	379.5		0.00%
06-05-15	379.5	379.5	379.5	379.5		0.00%
05-05-15	379.5	379.5	379.5	379.5		0.00%
04-05-15	379.5	379.5	379.5	379.5		0.00%
01-05-15	379.5	379.5	379.5	379.5		0.00%
30-04-15	379.5	379.5	379.5	379.5		0.00%
29-04-15	379.5	379.5	379.5	379.5		0.00%
28-04-15	379.5	379.5	379.5	379.5		0.00%
27-04-15	379.5	379.5	379.5	379.5		0.00%
24-04-15	379.5	379.5	379.5	379.5		0.00%
23-04-15	379.5	379.5	379.5	379.5		0.00%
22-04-15	379.5	379.5	379.5	379.5		0.00%
21-04-15	379.5	379.5	379.5	379.5		0.00%
20-04-15	379.5	379.5	379.5	379.5		0.00%
17-04-15	379.5	379.5	379.5	379.5		0.00%
16-04-15	379.5	379.5	379.5	379.5		0.00%
15-04-15	379.5	379.5	379.5	379.5		0.00%
14-04-15	379.5	379.5	379.5	379.5		0.00%
13-04-15	379.5	379.5	379.5	379.5		0.00%
10-04-15	379.5	379.5	379.5	379.5		0.00%
09-04-15	379.5	379.5	379.5	379.5		0.00%
08-04-15	379.5	379.5	379.5	379.5		0.00%
07-04-15	379.5	379.5	379.5	379.5		0.00%
06-04-15	379.5	379.5	379.5	379.5		0.00%
03-04-15	379.5	379.5	379.5	379.5		0.00%
02-04-15	379.5	379.5	379.5	379.5		0.00%
01-04-15	379.5	379.5	379.5	379.5		0.00%
31-03-15	379.5	379.5	379.5	379.5		0.00%
30-03-15	379.5	379.5	379.5	379.5		0.00%
27-03-15	379.5	379.5	379.5	379.5		0.00%
26-03-15	379.5	379.5	379.5	379.5		0.00%
25-03-15	379.5	379.5	379.5	379.5		0.00%
24-03-15	379.5	379.5	379.5	379.5		0.00%
23-03-15	379.5	379.5	379.5	379.5		0.00%
20-03-15	379.5	379.5	379.5	379.5		0.00%
19-03-15	379.5	379.5	379.5	379.5		0.00%
18-03-15	379.5	379.5	379.5	379.5		0.00%
17-03-15	379.5	379.5	379.5	379.5		0.00%
16-03-15	379.5	379.5	379.5	379.5		0.00%
13-03-15	379.5	379.5	379.5	379.5		0.00%
12-03-15	379.5	379.5	379.5	379.5		0.00%
11-03-15	379.5	379.5	379.5	379.5		0.00%
10-03-15	379.5	379.5	379.5	379.5		0.00%
09-03-15	379.5	379.5	379.5	379.5		0.00%
06-03-15	379.5	379.5	379.5	379.5		0.00%
05-03-15	379.5	379.5	379.5	379.5		0.00%
04-03-15	379.5	379.5	379.5	379.5		0.00%
03-03-15	379.5	379.5	379.5	379.5		0.00%
02-03-15	379.5	379.5	379.5	379.5		0.00%
27-02-15	379.5	379.5	379.5	379.5		0.00%
26-02-15	379.5	379.5	379.5	379.5		0.00%
25-02-15	379.5	379.5	379.5	379.5		0.00%
24-02-15	379.5	379.5	379.5	379.5		0.00%
23-02-15	379.5	379.5	379.5	379.5		0.00%
20-02-15	379.5	379.5	379.5	379.5		0.00%
19-02-15	379.5	379.5	379.5	379.5		0.00%
18-02-15	379.5	379.5	379.5	379.5		0.00%
17-02-15	379.5	379.5	379.5	379.5		0.00%
16-02-15	379.5	379.5	379.5	379.5		0.00%
13-02-15	379.5	379.5	379.5	379.5		0.00%
12-02-15	379.5	379.5	379.5	379.5		0.00%
11-02-15	379.5	379.5	379.5	379.5		0.00%
10-02-15	379.5	379.5	379.5	379.5		0.00%
09-02-15	379.5	379.5	379.5	379.5		0.00%
06-02-15	379.5	379.5	379.5	379.5		0.00%
05-02-15	379.5	379.5	379.5	379.5		0.00%
04-02-15	379.5	379.5	379.5	379.5		0.00%
03-02-15	379.5	379.5	379.5	379.5		0.00%
02-02-15	379.5	379.5	379.5	379.5		0.00%
30-01-15	379.5	379.5	379.5	379.5		0.00%
29-01-15	379.5	379.5	379.5	379.5		0.00%
28-01-15	379.5	379.5	379.5	379.5		0.00%
27-01-15	379.5	379.5	379.5	379.5		0.00%
26-01-15	379.5	379.5	379.5	379.5		0.00%
23-01-15	379.5	379.5	379.5	379.5		0.00%
22-01-15	379.5	379.5	379.5	379.5		0.00%
21-01-15	379.5	379.5	379.5	379.5		0.00%
20-01-15	379.5	379.5	379.5	379.5		0.00%
19-01-15	379.5	379.5	379.5	379.5		0.00%
16-01-15	379.5	379.5	379.5	379.5		0.00%
15-01-15	379.5	379.5	379.5	379.5		0.00%
14-01-15	379.5	379.5	379.5	379.5		0.00%
13-01-15	379.5	379.5	379.5	379.5		0.00%
12-01-15	379.5	379.5	379.5	379.5		0.00%
09-01-15	379.5	379.5	379.5	379.5		0.00%
08-01-15	379.5	379.5	379.5	379.5		0.00%
07-01-15	379.5	379.5	379.5	379.5		0.00%
06-01-15	379.5	379.5	379.5	379.5		0.00%
05-01-15	379.5	379.5	379.5	379.5		0.00%
02-01-15	379.5	379.5	379.5	379.5		0.00%
01-01-15	379.5	379.5	379.5	379.5		0.00%
31-12-14	379.5	379.5	379.5	379.5		0.00%
30-12-14	379.5	379.5	379.5	379.5		0.00%
29-12-14	379.5	379.5	379.5	379.5		0.00%
26-12-14	379.5	379.5	379.5	379.5		0.00%
25-12-14	379.5	379.5	379.5	379.5		0.00%
24-12-14	379.5	379.5	379.5	379.5		0.00%
23-12-14	379.5	379.5	379.5	379.5		0.00%
22-12-14	379.5	379.5	379.5	379.5		0.00%
19-12-14	379.5	379.5	379.5	379.5		0.00%
18-12-14	379.5	379.5	379.5	379.5		0.00%
17-12-14	379.5	379.5	379.5	379.5		0.00%
16-12-14	379.5	379.5	379.5	379.5		0.00%
15-12-14	379.5	379.5	379.5	379.5		0.00%
12-12-14	379.5	379.5	379.5	379.5		0.00%
11-12-14	379.5	379.5	379.5	379.5		0.00%
10-12-14	379.5	379.5	379.5	379.5		0.00%
09-12-14	379.5	379.5	379.5	379.5		0.00%
08-12-14	379.5	379.5	379.5	379.5		0.00%
05-12-14	379.5	379.5	379.5	379.5		0.00%
04-12-14	379.5	379.5	379.5	379.5		0.00%
03-12-14	379.5	379.5	379.5	379.5		0.00%
02-12-14	379.5	379.5	379.5	379.5		0.00%
01-12-14	379.5	379.5	379.5	379.5		0.00%
28-11-14	379.5	379.5	379.5	379.5		0.00%
27-11-14	379.5	379.5	379.5	379.5		0.00%
26-11-14	379.5	379.5	379.5	379.5		0.00%
25-11-14	379.5	379.5	379.5	379.5		0.00%
24-11-14	379.5	379.5	379.5	379.5		0.00%
21-11-14	379.5	379.5	379.5	379.5		0.00%
20-11-14	379.5	379.5	379.5	379.5		0.00%
19-11-14	379.5	379.5	379.5	379.5		0.00%
18-11-14	379.5	379.5	379.5	379.5		0.00%
17-11-14	379.5	379.5	379.5	379.5		0.00%
14-11-14	379.5	379.5	379.5	379.5		0.00%
13-11-14	379.5	379.5	379.5	379.5		0.00%
12-11-14	379.5	379.5	379.5	379.5		0.00%
11-11-14	379.5	379.5	379.5	379.5		0.00%
10-11-14	379.5	379.5	379.5	379.5		0.00%
07-11-14	379.5	379.5	379.5	379.5		0.00%
06-11-14	379.5	379.5	379.5	379.5		0.00%
05-11-14	379.5	379.5	379.5	379.5		0.00%
04-11-14	379.5	379.5	379.5	379.5		0.00%
03-11-14	379.5	379.5	379.5	379.5		0.00%
31-10-14	379.5	379.5	379.5	379.5		0.00%
30-10-14	379.5	379.5	379.5	379.5		0.00%
29-10-14	379.5	379.5	379.5	379.5		0.00%
28-10-14	379.5	379.5	379.5	379.5		0.00%
27-10-14	379.5	379.5	379.5	379.5		0.00%
24-10-14	379.5	379.5	379.5	379.5		0.00%
23-10-14	379.5	379.5	379.5	379.5		0.00%
22-10-14	379.5	379.5	379.5	379.5		0.00%
21-10-14	379.5	379.5	379.5	379.5		0.00%
20-10-14	379.5	379.5	379.5	379.5		0.00%
17-10-14	379.5	379.5	379.5	379.5		0.00%
16-10-14	379.5	379.5	379.5	379.5		0.00%
15-10-14	379.5	379.5	379.5	379.5		0.00%
14-10-14	379.5	379.5	379.5	379.5		0.00%
13-10-14	379.5	379.5	379.5	379.5		0.00%
10-10-14	379.5	379.5	379.5	379.5		0.00%
09-10-14	379.5	379.5	379.5	379.5		0.00%
08-10-14	379.5	379.5	379.5	379.5		0.00%
07-10-14	379.5	379.5	379.5	379.5		0.00%
06-10-14	379.5	379.5	379.5	379.5		0.00%
03-10-14	379.5	379.5	379.5	379.5		0.00%
02-10-14	379.5	379.5	379.5	379.5		0.00%
01-10-14	379.5	379.5	379.5	379.5		0.00%
30-09-14	379.5	379.5	379.5	379.5		0.00%
29-09-14	379.5	379.5	379.5	379.5		0.00%
26-09-14	379.5	379.5	379.5	379.5		0.00%
25-09-14	379.5	379.5	379.5	379.5		0.00%
24-09-14	379.5	379.5	379.5	379.5		0.00%
23-09-14	379.5	379.5	379.5	379.5		0.00%
22-09-14	379.5	379.5	379.5	379.5		0.00%
19-09-14	379.5	379.5	379.5	379.5		0.00%
18-09-14	379.5	379.5	379.5	379.5		0.00%
17-09-14	379.5	379.5	379.5	379.5		0.00%
16-09-14	379.5	379.5	379.5	379.5		0.00%
15-09-14	379.5	379.5	379.5	379.5		0.00%
12-09-14	379.5	379.5	379.5	379.5		0.00%
11-09-14	379.5	379.5	379.5	379.5		0.00%
10-09-14	379.5	379.5	379.5	379.5		0.00%
09-09-14	379.5	379.5	379.5	379.5		0.00%
08-09-14	379.5	379.5	379.5	379.5		0.00%
05-09-14	379.5	379.5	379.5	379.5		0.00%
04-09-14	379.5	379.5	379.5	379.5		0.00%
03-09-14	379.5	379.5	379.5	379.5		0.00%
02-09-14	379.5	379.5	379.5	379.5		0.00%
01-09-14	379.5	379.5	379.5	379.5		0.00%
29-08-14	379.5	379.5	379.5	379.5		0.00%
28-08-14	379.5	379.5	379.5	379.5		0.00%
27-08-14	379.5	379.5	379.5	379.5		0.00%
26-08-14	379.5	379.5	379.5	379.5		0.00%
25-08-14	379.5	379.5	379.5	379.5		0.00%
22-08-14	379.5	379.5	379.5	379.5		0.00%
21-08-14	379.5	379.5	379.5	379.5		0.00%
20-08-14	379.5	379.5	379.5	379.5		0.00%
19-08-14	379.5	379.5	379.5	379.5		0.00%
18-08-14	379.5	379.5	379.5	379.5		0.00%
15-08-14	379.5	379.5	379.5	379.5		0.00%
14-08-14	379.5	379.5	379.5	379.5		0.00%
13-08-14	379.5	379.5	379.5	379.5		0.00%
12-08-14	379.5	379.5	379.5	379.5		0.00%
11-08-14	379.5	379.5	379.5	379.5		0.00%
08-08-14	379.5	379.5	379.5	379.5		0.00%
07-08-14	379.5	379.5	379.5	379.5		0.00%
06-08-14	379.5	379.5	379.5	379.5		0.00%
05-08-14	379.5	379.5	379.5	379.5		0.00%
04-08-14	379.5	379.5	379.5	379.5		0.00%
01-08-14	379.5	379.5	379.5	379.5		0.00%
31-07-14	379.5	379.5	379.5	379.5		0.00%
30-07-14	379.5	379.5	379.5	379.5		0.00%
29-07-14	379.5	379.5	379.5	379.5		0.00%
28-07-14	379.5	379.5	379.5	379.5		0.00%
25-07-14	379.5	379.5	379.5	379.5		0.00%
24-07-14	379.5	379.5	379.5	379.5		0.00%
23-07-14	379.5	379.5	379.5	379.5		0.00%
22-07-14	379.5	379.5	379.5	379.5		0.00%
21-07-14	379.5	379.5	379.5	379.5		0.00%
18-07-14	379.5	379.5	379.5	379.5		0.00%
17-07-14	379.5	379.5	379.5	379.5		0.00%
16-07-14	379.5	379.5	379.5	379.5		0.00%
15-07-14	379.5	379.5	379.5	379.5		0.00%
14-07-14	379.5	379.5	379.5	379.5		0.00%
11-07-14	379.5	379.5	379.5	379.5		0.00%
10-07-14	379.5	379.5	379.5	379.5		0.00%
09-07-14	379.5	379.5	379.5	379.5		0.00%
08-07-14	379.5	379.5	379.5	379.5		0.00%
07-07-14	379.5	379.5	379.5	379.5		0.00%
04-07-14	379.5	379.5	379.5	379.5		0.00%
03-07-14	379.5	379.5	379.5	379.5		0.00%
02-07-14	379.5	379.5	379.5	379.5		0.00%
01-07-14	379.5	379.5	379.5	379.5		0.00%
30-06-14	379.5	379.5	379.5	379.5		0.00%
27-06-14	379.5	379.5	379.5	379.5		0.00%
26-06-14	379.5	379.5	379.5	379.5		0.00%
25-06-14	379.5	379.5	379.5	379.5		0.00%
24-06-14	379.5	379.5	379.5	379.5		0.00%
23-06-14	379.5	379.5	379.5	379.5		0.00%
20-06-14	379.5	379.5	379.5	379.5		0.00%
19-06-14	379.5	379.5	379.5	379.5		0.00%
18-06-14	379.5	379.5	379.5	379.5		0.00%
17-06-14	379.5	379.5	379.5	379.5		0.00%
16-06-14	379.5	379.5	379.5	379.5		0.00%
13-06-14	379.5	379.5	379.5	379.5		0.00%
12-06-14	379.5	379.5	379.5	379.5		0.00%
11-06-14	379.5	379.5	379.5	379.5		0.00%
10-06-14	379.5	379.5	379.5	379.5		0.00%
09-06-14	379.5	379.5	379.5	379.5		0.00%
06-06-14	379.5	379.5	379.5	379.5		0.00%
05-06-14	379.5	379.5	379.5	379.5		0.00%
04-06-14	379.5	379.5	379.5	379.5		0.00%
03-06-14	379.5	379.5	379.5	379.5		0.00%
02-06-14	379.5	379.5	379.5	379.5		0.00%
30-05-14	379.5	379.5	379.5	379.5		0.00%
29-05-14	379.5	379.5	379.5	379.5		0.00%
28-05-14	379.5	379.5	379.5	379.5		0.00%
27-05-14	379.5	379.5	379.5	379.5		0.00%
26-05-14	379.5	379.5	379.5	379.5		0.00%
23-05-14	379.5	379.5	379.5	379.5		0.00%
22-05-14	379.5	379.5	379.5	379.5		0.00%
21-05-14	379.5	379.5	379.5	379.5		0.00%
20-05-14	379.5	379.5	379.5	379.5		0.00%
19-05-14	379.5	379.5	379.5	379.5		0.00%
16-05-14	379.5	379.5	379.5	379.5		0.00%
15-05-14	379.5	379.5	379.5	379.5		0.00%
14-05-14	379.5	379.5	379.5	379.5		0.00%
13-05-14	379.5	379.5	379.5	379.5		0.00%
12-05-14	379.5	379.5	379.5	379.5		0.00%
09-05-14	379.5	379.5	379.5	379.5		0.00%
08-05-14	379.5	379.5	379.5	379.5		0.00%
07-05-14	379.5	379.5	379.5	379.5		0.00%
06-05-14	379.5	379.5	379.5	379.5		0.00%
05-05-14	379.5	379.5	379.5	379.5		0.00%
02-05-14	379.5	379.5	379.5	379.5		0.00%
01-05-14	379.5	379.5	379.5	379.5		0.00%
30-04-14	379.5	379.5	379.5	379.5		0.00%
29-04-14	379.5	379.5	379.5	379.5		0.00%
28-04-14	379.5	379.5	379.5	379.5		0.00%
25-04-14	379.5	379.5	379.5	379.5		0.00%
24-04-14	379.5	379.5	379.5	379.5		0.00%
23-04-14	379.5	379.5	379.5	379.5		0.00%
22-04-14	379.5	379.5	379.5	379.5		0.00%
21-04-14	379.5	379.5	379.5	379.5		0.00%
18-04-14	379.5	379.5	379.5	379.5		0.00%
17-04-14	379.5	379.5	379.5	379.5		0.00%
16-04-14	379.5	379.5	379.5	379.5		0.00%
15-04-14	379.5	379.5	379.5	379.5		0.00%
14-04-14	379.5	379.5	379.5	379.5		0.00%
11-04-14	379.5	379.5	379.5	379.5		0.00%
10-04-14	379.5	379.5	379.5	379.5		0.00%
09-04-14	379.5	379.5	379.5	379.5		0.00%
08-04-14	379.5	379.5	379.5	379.5		0.00%
07-04-14	379.5	379.5	379.5	379.5		0.00%
04-04-14	379.5	379.5	379.5	379.5		0.00%
03-04-14	379.5	379.5	379.5	379.5		0.00%
02-04-14	379.5	379.5	379.5	379.5		0.00%
01-04-14	379.5	379.5	379.5	379.5		0.00%
31-03-14	379.5	379.5	379.5	379.5		0.00%
28-03-14	379.5	379.5	379.5	379.5		0.00%
27-03-14	379.5	379.5	379.5	379.5		0.00%
26-03-14	379.5	379.5	379.5	379.5		0.00%
25-03-14	379.5	379.5	379.5	379.5		0.00%
24-03-14	379.5	379.5	379.5	379.5		0.00%
21-03-14	379.5	379.5	379.5	379.5		0.00%
20-03-14	379.5	379.5	379.5	379.5		0.00%
19-03-14	379.5	379.5	379.5	379.5		0.00%
18-03-14	379.5	379.5	379.5	379.5		0.00%
17-03-14	379.5	379.5	379.5	379.5		0.00%
14-03-14	379.5	379.5	379.5	379.5		0.00%
13-03-14	379.5	379.5	379.5	379.5		0.00%
12-03-14	379.5	379.5	379.5	379.5		0.00%
11-03-14	379.5	379.5	379.5	379.5		0.00%
10-03-14	379.5	379.5	379.5	379.5		0.00%
07-03-14	379.5	379.5	379.5	379.5		0.00%
06-03-14	379.5	379.5	379.5	379.5		0.00%
05-03-14	379.5	379.5	379.5	379.5		0.00%
04-03-14	379.5	379.5	379.5	379.5		0.00%
03-03-14	379.5	379.5	379.5	379.5		0.00%
28-02-14	379.5	379.5	379.5	379.5		0.00%
27-02-14	379.5	379.5	379.5	379.5		0.00%
26-02-14	379.5	379.5	379.5	379.5		0.00%
25-02-14	379.5	379.5	379.5	379.5		0.00%
24-02-14	379.5	379.5	379.5	379.5		0.00%
21-02-14	379.5	379.5	379.5	379.5		0.00%
20-02-14	379.5	379.5	379.5	379.5		0.00%
19-02-14	379.5	379.5	379.5	379.5		0.00%
18-02-14	379.5	379.5	379.5	379.5		0.00%
17-02-14	379.5	379.5	379.5	379.5		0.00%
14-02-14	379.5	379.5	379.5	379.5		0.00%
13-02-14	379.5	379.5	379.5	379.5		0.00%
12-02-14	379.5	379.5	379.5	379.5		0.00%
11-02-14	379.5	379.5	379.5	379.5		0.00%
10-02-14	379.5	379.5	379.5	379.5		0.00%
07-02-14	379.5	379.5	379.5	379.5		0.00%
06-02-14	379.5	379.5	379.5	379.5		0.00%
05-02-14	379.5	379.5	379.5	379.5		0.00%
04-02-14	379.5	379.5	379.5	379.5		0.00%
03-02-14	379.5	379.5	379.5	379.5		0.00%
31-01-14	379.5	379.5	379.5	379.5		0.00%
30-01-14	379.5	379.5	379.5	379.5		0.00%
29-01-14	379.5	379.5	379.5	379.5		0.00%
28-01-14	379.5	379.5	379.5	379.5		0.00%
27-01-14	379.5	379.5	379.5	379.5		0.00%
24-01-14	379.5	379.5	379.5	379.5		0.00%
23-01-14	379.5	379.5	379.5	379.5		0.00%
22-01-14	379.5	379.5	379.5	379.5		0.00%
21-01-14	379.5	379.5	379.5	379.5		0.00%
20-01-14	379.5	379.5	379.5	379.5		0.00%
17-01-14	379.5	379.5	379.5	379.5		0.00%
16-01-14	379.5	379.5	379.5	379.5		0.00%
15-01-14	379.5	379.5	379.5	379.5		0.00%
14-01-14	379.5	379.5	379.5	379.5		0.00%
13-01-14	379.5	379.5	379.5	379.5		0.00%
10-01-14	379.5	379.5	379.5	379.5		0.00%
09-01-14	379.5	379.5	379.5	379.5		0.00%
08-01-14	379.5	379.5	379.5	379.5		0.00%
07-01-14	379.5	379.5	379.5	379.5		0.00%
06-01-14	379.5	379.5	379.5	379.5		0.00%
03-01-14	379.5	379.5	379.5	379.5		0.00%
02-01-14	379.5	379.5	379.5	379.5		0.00%
01-01-14	379.5	379.5	379.5	379.5		0.00%
31-12-13	379.5	379.5	379.5	379.5		0.00%
30-12-13	379.5	379.5	379.5	379.5		0.00%
27-12-13	379.5	379.5	379.5	379.5		0.00%
26-12-13	379.5	379.5	379.5	379.5		0.00%
25-12-13	379.5	379.5	379.5	379.5		0.00%
24-12-13	379.5	379.5	379.5	379.5		0.00%
23-12-13	379.5	379.5	379.5	379.5		0.00%
20-12-13	379.5	379.5	379.5	379.5		0.00%
19-12-13	379.5	379.5	379.5	379.5		0.00%
18-12-13	379.5	379.5	379.5	379.5		0.00%
17-12-13	379.5	379.5	379.5	379.5		0.00%
16-12-13	379.5	379.5	379.5	379.5		0.00%
13-12-13	379.5	379.5	379.5	379.5		0.00%
12-12-13	379.5	379.5	379.5	379.5		0.00%
11-12-13	379.5	379.5	379.5	379.5		0.00%
10-12-13	379.5	379.5	379.5	379.5		0.00%
09-12-13	379.5	379.5	379.5	379.5		0.00%
06-12-13	379.5	379.5	379.5	379.5		0.00%
05-12-13	379.5	379.5	379.5	379.5		0.00%
04-12-13	379.5	379.5	379.5	379.5		0.00%
03-12-13	379.5	379.5	379.5	379.5		0.00%
02-12-13	379.5	379.5	379.5	379.5		0.00%
29-11-13	379.5	379.5	379.5	379.5		0.00%
28-11-13	379.5	379.5	379.5	379.5		0.00%
27-11-13	379.5	379.5	379.5	379.5		0.00%
26-11-13	379.5	379.5	379.5	379.5		0.00%
25-11-13	379.5	379.5	379.5	379.5		0.00%
22-11-13	379.5	379.5	379.5	379.5		0.00%
21-11-13	379.5	379.5	379.5	379.5		0.00%
20-11-13	379.5	379.5	379.5	379.5		0.00%
19-11-13	379.5	379.5	379.5	379.5		0.00%
18-11-13	379.5	379.5	379.5	379.5		0.00%
15-11-13	379.5	379.5	379.5	379.5		0.00%
14-11-13	379.5	379.5	379.5	379.5		0.00%
13-11-13	379.5	379.5	379.5	379.5		0.00%
12-11-13	379.5	379.5	379.5	379.5		0.00%
11-11-13	379.5	379.5	379.5	379.5		0.00%
08-11-13	379.5	379.5	379.5	379.5		0.00%
07-11-13	379.5	379.5	379.5	379.5		0.00%
06-11-13	379.5	379.5	379.5	379.5		0.00%
05-11-13	379.5	379.5	379.5	379.5		0.00%
04-11-13	379.5	379.5	379.5	379.5		0.00%
01-11-13	379.5	379.5	379.5	379.5		0.00%
31-10-13	379.5	379.5	379.5	379.5		0.00%
30-10-13	379.5	379.5	379.5	379.5		0.00%
29-10-13	379.5	379.5	379.5	379.5		0.00%
28-10-13	379.5	379.5	379.5	379.5		0.00%
25-10-13	379.5	379.5	379.5	379.5		0.00%
24-10-13	379.5	379.5	379.5	379.5		0.00%
23-10-13	379.5	379.5	379.5	379.5		0.00%
22-10-13	379.5	379.5	379.5	379.5		0.00%
21-10-13	379.5	379.5	379.5	379.5		0.00%
18-10-13	379.5	379.5	379.5	379.5		0.00%
